
Time|tot-run-time|num-cmds|num-cmds-ok|num-cmds-fail-timeout|num-cmds-fail-eof|num-cmds-fail-error-match|num-cmds-default|num-cmds-default-ok|time-default|num-cmds-mapn|num-cmds-mapn-ok|time-mapn|num-cmds-aapn|num-cmds-aapn-ok|time-aapn|num-cmds-custom|num-cmds-custom-ok|time-custom|login-time|login-errors|more-cnt|timeout-occured|session-backout-fail|false-timeout
2026-06-08 15:03:01|39|38|38|0|0|0|18|18|16|12|12|15|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-08 15:18:02|35|38|38|0|0|0|18|18|10|12|12|19|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 15:33:02|40|38|38|0|0|0|18|18|16|12|12|18|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 15:48:02|30|38|38|0|0|0|18|18|12|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 16:03:01|36|38|38|0|0|0|18|18|10|12|12|20|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 16:18:01|40|38|38|0|0|0|18|18|15|12|12|19|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 16:33:01|46|38|38|0|0|0|18|18|8|12|12|27|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-08 16:48:01|31|38|38|0|0|0|18|18|13|12|12|11|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-08 17:03:01|37|38|38|0|0|0|18|18|11|12|12|20|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 17:18:02|27|38|38|0|0|0|18|18|8|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 17:33:02|27|38|38|0|0|0|18|18|9|12|12|10|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-08 17:48:01|38|38|38|0|0|0|18|18|12|12|12|13|8|8|13|0|0|0|0|0|0|0|0|0
2026-06-08 18:03:01|38|38|38|0|0|0|18|18|15|12|12|15|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-08 18:18:01|65|38|38|0|0|0|18|18|14|12|12|39|8|8|11|0|0|0|1|0|0|0|0|0
2026-06-08 18:33:01|32|38|38|0|0|0|18|18|9|12|12|16|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-08 18:48:01|66|38|38|0|0|0|18|18|15|12|12|23|8|8|28|0|0|0|0|0|0|0|0|0
2026-06-08 19:03:01|39|38|38|0|0|0|18|18|16|12|12|15|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-08 19:18:01|29|38|38|0|0|0|18|18|11|12|12|11|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-08 19:33:01|44|38|38|0|0|0|18|18|13|12|12|20|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-08 19:48:01|47|38|38|0|0|0|18|18|16|12|12|18|8|8|12|0|0|0|1|0|0|0|0|0
2026-06-08 20:03:01|37|38|38|0|0|0|18|18|13|12|12|17|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-08 20:18:01|51|38|38|0|0|0|18|18|16|12|12|21|8|8|13|0|0|0|1|0|0|0|0|0
2026-06-08 20:33:01|33|38|38|0|0|0|18|18|14|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 20:48:01|31|38|38|0|0|0|18|18|11|12|12|15|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-08 21:03:01|63|38|38|0|0|0|18|18|18|12|12|37|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-08 21:18:01|57|38|38|0|0|0|18|18|24|12|12|25|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-08 21:33:02|38|38|38|0|0|0|18|18|11|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 21:48:01|59|38|38|0|0|0|18|18|15|12|12|21|8|8|23|0|0|0|0|0|0|0|0|0
2026-06-08 22:03:01|48|38|38|0|0|0|18|18|17|12|12|16|8|8|15|0|0|0|0|0|0|0|0|0
2026-06-08 22:18:01|39|38|38|0|0|0|18|18|18|12|12|10|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-08 22:33:01|66|38|38|0|0|0|18|18|14|12|12|23|8|8|29|0|0|0|0|0|0|0|0|0
2026-06-08 22:48:02|33|38|38|0|0|0|18|18|15|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 23:03:01|47|38|38|0|0|0|18|18|16|12|12|25|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 23:18:01|40|38|38|0|0|0|18|18|13|12|12|19|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-08 23:33:03|37|38|38|0|0|0|18|18|15|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-08 23:48:05|43|38|38|0|0|0|18|18|13|12|12|14|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-09 00:03:04|44|38|38|0|0|0|18|18|14|12|12|23|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 00:18:01|50|38|38|0|0|0|18|18|20|12|12|14|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-09 00:33:01|47|38|38|0|0|0|18|18|14|12|12|17|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-09 00:48:01|35|38|38|0|0|0|18|18|10|12|12|16|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-09 01:03:01|74|38|38|0|0|0|18|18|18|12|12|27|8|8|28|0|0|0|1|0|0|0|0|0
2026-06-09 01:18:01|38|38|38|0|0|0|18|18|15|12|12|13|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-09 01:33:01|42|38|38|0|0|0|18|18|16|12|12|14|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 01:48:02|58|38|38|0|0|0|18|18|10|12|12|14|8|8|34|0|0|0|0|0|0|0|0|0
2026-06-09 02:03:01|41|38|38|0|0|0|18|18|21|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 02:18:01|45|38|38|0|0|0|18|18|8|12|12|11|8|8|26|0|0|0|0|0|0|0|0|0
2026-06-09 02:33:01|38|38|38|0|0|0|18|18|12|12|12|19|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 02:48:01|30|38|38|0|0|0|18|18|14|12|12|11|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 03:03:02|48|38|38|0|0|0|18|18|17|12|12|23|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 03:18:01|34|38|38|0|0|0|18|18|12|12|12|15|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-09 03:33:01|27|38|38|0|0|0|18|18|8|12|12|12|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-09 03:48:02|30|38|38|0|0|0|18|18|10|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 04:03:01|33|38|38|0|0|0|18|18|11|12|12|11|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-09 04:18:01|57|38|38|0|0|0|18|18|17|12|12|19|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-09 04:33:01|43|38|38|0|0|0|18|18|24|12|12|14|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 04:48:02|41|38|38|0|0|0|18|18|15|12|12|21|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 05:03:02|41|38|38|0|0|0|18|18|16|12|12|15|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-09 05:18:02|35|38|38|0|0|0|18|18|9|12|12|19|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 05:33:01|35|38|38|0|0|0|18|18|12|12|12|15|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 05:48:01|39|38|38|0|0|0|18|18|16|12|12|11|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-09 06:03:02|38|38|38|0|0|0|18|18|11|12|12|19|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 06:18:01|43|38|38|0|0|0|18|18|11|12|12|26|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 06:33:01|27|38|38|0|0|0|18|18|9|12|12|10|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-09 06:48:01|34|38|38|0|0|0|18|18|10|12|12|18|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 07:03:01|34|38|38|0|0|0|18|18|10|12|12|17|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 07:18:01|38|38|38|0|0|0|18|18|11|12|12|13|8|8|13|0|0|0|1|0|0|0|0|0
2026-06-09 07:33:01|51|38|38|0|0|0|18|18|11|12|12|23|8|8|16|0|0|0|1|0|0|0|0|0
2026-06-09 07:48:01|55|38|38|0|0|0|18|18|16|12|12|32|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 08:03:01|49|38|38|0|0|0|18|18|17|12|12|24|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 08:18:01|40|38|38|0|0|0|18|18|15|12|12|18|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 08:33:02|31|38|38|0|0|0|18|18|10|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 08:48:01|43|38|38|0|0|0|18|18|16|12|12|22|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 09:03:01|46|38|38|0|0|0|18|18|13|12|12|17|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-09 09:18:01|34|38|38|0|0|0|18|18|15|12|12|12|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-09 09:33:02|28|38|38|0|0|0|18|18|12|12|12|9|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 09:48:01|32|38|38|0|0|0|18|18|11|12|12|12|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-09 10:03:01|58|38|38|0|0|0|18|18|19|12|12|32|8|8|5|0|0|0|2|0|0|0|0|0
2026-06-09 10:18:02|53|38|38|0|0|0|18|18|10|12|12|37|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 10:33:02|57|38|37|1|0|0|18|17|26|12|12|18|8|8|13|0|0|0|4|0|0|1|0|0
2026-06-09 10:48:01|54|38|38|0|0|0|18|18|20|12|12|9|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-09 11:03:02|48|38|38|0|0|0|18|18|18|12|12|11|8|8|19|0|0|0|0|0|0|0|0|0
2026-06-09 11:18:01|36|38|38|0|0|0|18|18|9|12|12|21|8|8|5|0|0|0|1|0|0|0|0|0
2026-06-09 11:33:01|26|38|38|0|0|0|18|18|9|12|12|10|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-09 11:48:01|37|38|38|0|0|0|18|18|11|12|12|20|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 12:03:01|35|38|38|0|0|0|18|18|14|12|12|14|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 12:18:01|51|38|38|0|0|0|18|18|24|12|12|13|8|8|13|0|0|0|1|0|0|0|0|0
2026-06-09 12:33:02|44|38|38|0|0|0|18|18|17|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 12:48:03|44|38|38|0|0|0|18|18|17|12|12|13|8|8|14|0|0|0|0|0|0|0|0|0
2026-06-09 13:03:01|38|38|38|0|0|0|18|18|12|12|12|18|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 13:18:02|36|38|38|0|0|0|18|18|8|12|12|21|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 13:33:01|32|38|38|0|0|0|18|18|13|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 13:48:01|38|38|38|0|0|0|18|18|17|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 14:03:01|35|38|38|0|0|0|18|18|16|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 14:18:01|43|38|38|0|0|0|18|18|11|12|12|26|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 14:33:02|30|38|38|0|0|0|18|18|11|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 14:48:02|39|38|38|0|0|0|18|18|14|12|12|14|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-09 15:03:01|39|38|38|0|0|0|18|18|18|12|12|14|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 15:18:01|31|38|38|0|0|0|18|18|12|12|12|12|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-09 15:33:01|35|38|38|0|0|0|18|18|13|12|12|10|8|8|12|0|0|0|0|0|0|0|0|0
2026-06-09 15:48:01|32|38|38|0|0|0|18|18|11|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 16:03:01|40|38|38|0|0|0|18|18|11|12|12|15|8|8|13|0|0|0|1|0|0|0|0|0
2026-06-09 16:18:01|37|38|38|0|0|0|18|18|18|12|12|14|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 16:33:01|35|38|38|0|0|0|18|18|9|12|12|20|8|8|5|0|0|0|1|0|0|0|0|0
2026-06-09 16:48:01|47|38|38|0|0|0|18|18|14|12|12|25|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 17:03:04|60|38|38|0|0|0|18|18|12|12|12|22|8|8|26|0|0|0|0|0|0|0|0|0
2026-06-09 17:18:02|43|38|38|0|0|0|18|18|11|12|12|27|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 17:33:01|45|38|38|0|0|0|18|18|9|12|12|11|8|8|24|0|0|0|1|0|0|0|0|0
2026-06-09 17:48:01|47|38|37|1|0|0|18|18|10|12|11|30|8|8|7|0|0|0|1|0|0|1|0|0
2026-06-09 18:03:01|45|38|38|0|0|0|18|18|12|12|12|24|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-09 18:18:01|31|38|38|0|0|0|18|18|16|12|12|9|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 18:33:02|67|38|38|0|0|0|18|18|17|12|12|27|8|8|23|0|0|0|0|0|0|0|0|0
2026-06-09 18:48:02|29|38|38|0|0|0|18|18|11|12|12|11|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 19:03:02|39|38|38|0|0|0|18|18|18|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 19:18:01|38|38|38|0|0|0|18|18|11|12|12|18|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-09 19:33:01|29|38|38|0|0|0|18|18|8|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 19:48:01|39|38|38|0|0|0|18|18|17|12|12|16|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 20:03:02|48|38|38|0|0|0|18|18|22|12|12|10|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-09 20:18:01|51|38|38|0|0|0|18|18|12|12|12|22|8|8|16|0|0|0|1|0|0|0|0|0
2026-06-09 20:33:01|37|38|38|0|0|0|18|18|14|12|12|11|8|8|11|0|0|0|1|0|0|0|0|0
2026-06-09 20:48:01|37|38|38|0|0|0|18|18|15|12|12|16|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 21:03:02|69|38|38|0|0|0|18|18|15|12|12|12|8|8|42|0|0|0|0|0|0|0|0|0
2026-06-09 21:18:01|43|38|38|0|0|0|18|18|23|12|12|10|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-09 21:33:01|36|38|38|0|0|0|18|18|12|12|12|16|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-09 21:48:01|43|38|38|0|0|0|18|18|15|12|12|22|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 22:03:02|38|38|38|0|0|0|18|18|13|12|12|18|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-09 22:18:02|51|38|38|0|0|0|18|18|8|12|12|33|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-09 22:33:01|36|38|38|0|0|0|18|18|9|12|12|18|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-09 22:48:01|45|38|38|0|0|0|18|18|24|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 23:03:01|29|38|38|0|0|0|18|18|12|12|12|11|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-09 23:18:02|46|38|38|0|0|0|18|18|11|12|12|15|8|8|20|0|0|0|0|0|0|0|0|0
2026-06-09 23:33:01|48|38|38|0|0|0|18|18|9|12|12|31|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-09 23:48:02|65|38|38|0|0|0|18|18|14|12|12|17|8|8|31|0|0|0|3|0|0|0|0|0
2026-06-10 00:03:04|32|38|38|0|0|0|18|18|13|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 00:18:01|57|38|38|0|0|0|18|18|8|12|12|24|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-10 00:33:01|24|38|38|0|0|0|18|18|9|12|12|9|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 00:48:02|35|38|38|0|0|0|18|18|15|12|12|14|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 01:03:01|54|38|37|1|0|0|18|18|12|12|12|14|8|7|28|0|0|0|1|0|0|1|0|0
2026-06-10 01:18:01|35|38|38|0|0|0|18|18|12|12|12|13|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-10 01:33:01|31|38|38|0|0|0|18|18|11|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 01:48:02|37|38|38|0|0|0|18|18|9|12|12|21|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 02:03:01|31|38|38|0|0|0|18|18|14|12|12|12|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-10 02:18:01|27|38|38|0|0|0|18|18|10|12|12|10|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-10 02:33:01|35|38|38|0|0|0|18|18|10|12|12|14|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-10 02:48:01|30|38|38|0|0|0|18|18|12|12|12|12|8|8|5|0|0|0|1|0|0|0|0|0
2026-06-10 03:03:01|44|38|38|0|0|0|18|18|20|12|12|16|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-10 03:18:01|31|38|38|0|0|0|18|18|11|12|12|13|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 03:33:01|56|38|38|0|0|0|18|18|13|12|12|12|8|8|30|0|0|0|1|0|0|0|0|0
2026-06-10 03:48:01|48|38|38|0|0|0|18|18|9|12|12|14|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-10 04:03:01|42|38|38|0|0|0|18|18|15|12|12|10|8|8|17|0|0|0|0|0|0|0|0|0
2026-06-10 04:18:01|49|38|38|0|0|0|18|18|16|12|12|23|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-10 04:33:01|31|38|38|0|0|0|18|18|13|12|12|13|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-10 04:48:01|43|38|38|0|0|0|18|18|11|12|12|24|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-10 05:03:01|37|38|38|0|0|0|18|18|10|12|12|16|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-10 05:18:01|38|38|38|0|0|0|18|18|12|12|12|15|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-10 05:33:02|40|38|38|0|0|0|18|18|13|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 05:48:02|40|38|38|0|0|0|18|18|17|12|12|16|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 06:03:02|35|38|38|0|0|0|18|18|10|12|12|12|8|8|13|0|0|0|0|0|0|0|0|0
2026-06-10 06:18:01|41|38|38|0|0|0|18|18|9|12|12|17|8|8|12|0|0|0|3|0|0|0|0|0
2026-06-10 06:33:01|47|38|38|0|0|0|18|18|13|12|12|28|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 06:48:01|33|38|38|0|0|0|18|18|11|12|12|16|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 07:03:01|30|38|38|0|0|0|18|18|12|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 07:18:01|42|38|38|0|0|0|18|18|10|12|12|26|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 07:33:01|41|38|38|0|0|0|18|18|10|12|12|25|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 07:48:01|37|38|38|0|0|0|18|18|14|12|12|13|8|8|10|0|0|0|0|0|0|0|0|0
2026-06-10 08:03:01|37|38|38|0|0|0|18|18|12|12|12|13|8|8|11|0|0|0|1|0|0|0|0|0
2026-06-10 08:18:02|33|38|38|0|0|0|18|18|15|12|12|10|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 08:33:01|34|38|38|0|0|0|18|18|12|12|12|12|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-10 08:48:01|40|38|38|0|0|0|18|18|12|12|12|11|8|8|17|0|0|0|0|0|0|0|0|0
2026-06-10 09:03:02|71|38|38|0|0|0|18|18|24|12|12|31|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-10 09:18:06|45|38|38|0|0|0|18|18|10|12|12|24|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-10 09:33:01|69|38|38|0|0|0|18|18|19|12|12|18|8|8|31|0|0|0|1|0|0|0|0|0
2026-06-10 09:48:01|32|38|38|0|0|0|18|18|13|12|12|10|8|8|8|0|0|0|1|0|0|0|0|0
2026-06-10 10:03:01|49|38|38|0|0|0|18|18|16|12|12|25|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 10:18:02|52|38|38|0|0|0|18|18|22|12|12|14|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-10 10:33:01|61|38|38|0|0|0|18|18|13|12|12|14|8|8|34|0|0|0|0|0|0|0|0|0
2026-06-10 10:48:02|44|38|38|0|0|0|18|18|15|12|12|24|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-10 11:03:02|29|38|38|0|0|0|18|18|10|12|12|12|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 11:18:05|37|38|38|0|0|0|18|18|16|12|12|12|8|8|9|0|0|0|0|0|0|0|0|0
2026-06-10 11:33:01|36|38|38|0|0|0|18|18|16|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 11:48:02|53|38|38|0|0|0|18|18|19|12|12|18|8|8|16|0|0|0|0|0|0|0|0|0
2026-06-10 12:03:02|28|38|38|0|0|0|18|18|11|12|12|11|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 12:18:01|63|38|38|0|0|0|18|18|10|12|12|24|8|8|29|0|0|0|0|0|0|0|0|0
2026-06-10 12:33:01|28|38|38|0|0|0|18|18|9|12|12|13|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 12:48:05|42|38|38|0|0|0|18|18|12|12|12|11|8|8|19|0|0|0|0|0|0|0|0|0
2026-06-10 13:03:02|35|38|38|0|0|0|18|18|14|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 13:18:01|70|38|38|0|0|0|18|18|17|12|12|23|8|8|30|0|0|0|0|0|0|0|0|0
2026-06-10 13:33:01|43|38|38|0|0|0|18|18|15|12|12|22|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 13:48:01|43|38|38|0|0|0|18|18|16|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 14:03:01|32|38|38|0|0|0|18|18|13|12|12|12|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 14:18:01|28|38|38|0|0|0|18|18|10|12|12|12|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 14:33:01|52|38|38|0|0|0|18|18|12|12|12|15|8|8|25|0|0|0|0|0|0|0|0|0
2026-06-10 14:48:01|36|38|38|0|0|0|18|18|15|12|12|13|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 15:03:01|42|38|38|0|0|0|18|18|16|12|12|19|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-10 15:18:01|50|38|38|0|0|0|18|18|26|12|12|12|8|8|11|0|0|0|1|0|0|0|0|0
2026-06-10 15:33:01|39|38|38|0|0|0|18|18|9|12|12|11|8|8|19|0|0|0|0|0|0|0|0|0
2026-06-10 15:48:02|29|38|38|0|0|0|18|18|8|12|12|14|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 16:03:01|34|38|38|0|0|0|18|18|12|12|12|14|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-10 16:18:01|38|38|38|0|0|0|18|18|16|12|12|17|8|8|5|0|0|0|0|0|0|0|0|0
2026-06-10 16:33:01|50|38|38|0|0|0|18|18|12|12|12|12|8|8|26|0|0|0|0|0|0|0|0|0
2026-06-10 16:48:02|38|38|38|0|0|0|18|18|11|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 17:03:02|29|38|38|0|0|0|18|18|12|12|12|11|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 17:18:02|45|38|38|0|0|0|18|18|11|12|12|21|8|8|12|0|0|0|1|0|0|0|0|0
2026-06-10 17:33:01|43|38|38|0|0|0|18|18|10|12|12|23|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-10 17:48:01|30|38|38|0|0|0|18|18|11|12|12|11|8|8|7|0|0|0|1|0|0|0|0|0
2026-06-10 18:03:01|46|38|38|0|0|0|18|18|18|12|12|21|8|8|6|0|0|0|1|0|0|0|0|0
2026-06-10 18:18:01|29|38|38|0|0|0|18|18|9|12|12|14|8|8|5|0|0|0|1|0|0|0|0|0
2026-06-10 18:33:01|36|38|38|0|0|0|18|18|11|12|12|19|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 18:48:01|41|38|38|0|0|0|18|18|8|12|12|22|8|8|11|0|0|0|0|0|0|0|0|0
2026-06-10 19:03:01|32|38|38|0|0|0|18|18|10|12|12|16|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 19:18:01|34|38|38|0|0|0|18|18|12|12|12|14|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 19:33:02|43|38|38|0|0|0|18|18|16|12|12|21|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 19:48:02|44|38|38|0|0|0|18|18|9|12|12|14|8|8|21|0|0|0|0|0|0|0|0|0
2026-06-10 20:03:01|40|38|38|0|0|0|18|18|19|12|12|11|8|8|9|0|0|0|1|0|0|0|0|0
2026-06-10 20:18:01|35|38|38|0|0|0|18|18|12|12|12|16|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 20:33:01|45|38|38|0|0|0|18|18|16|12|12|23|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 20:48:01|36|38|38|0|0|0|18|18|18|12|12|11|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 21:03:01|35|38|38|0|0|0|18|18|9|12|12|11|8|8|15|0|0|0|0|0|0|0|0|0
2026-06-10 21:18:01|32|38|38|0|0|0|18|18|11|12|12|15|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 21:33:02|37|38|38|0|0|0|18|18|11|12|12|17|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 21:48:02|32|38|38|0|0|0|18|18|12|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 22:03:02|29|38|38|0|0|0|18|18|9|12|12|12|8|8|8|0|0|0|0|0|0|0|0|0
2026-06-10 22:18:01|43|38|38|0|0|0|18|18|13|12|12|24|8|8|6|0|0|0|0|0|0|0|0|0
2026-06-10 22:33:01|29|38|38|0|0|0|18|18|11|12|12|11|8|8|7|0|0|0|0|0|0|0|0|0
2026-06-10 22:48:01|35|38|38|0|0|0|18|18|11|12|12|13|8|8|10|0|0|0|1|0|0|0|0|0
2026-06-10 23:03:01|51|38|38|0|0|0|18|18|20|12|12|11|8|8|20|0|0|0|0|0|0|0|0|0
2026-06-10 23:18:01|29|38|38|0|0|0|18|18|9|12|12|13|8|8|6|0|0|0|1|0|0|0|0|0
